"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2016","2016",,,"0","Units",,,460.282647343442,,
"AUT","Austria","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2017","2017",,,"0","Units",,,476.590587808314,,
"AUT","Austria","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2018","2018",,,"0","Units",,,503.557209414206,,
"AUT","Austria","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2019","2019",,,"0","Units",,,515.713228215096,,
"AUT","Austria","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2020","2020",,,"0","Units",,,496.544034665477,,
"AUT","Austria","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2021","2021",,,"0","Units",,,522.947279159043,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1970","1970",,,"0","Units",,,55.1768478487845,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1971","1971",,,"0","Units",,,55.3745189529873,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1972","1972",,,"0","Units",,,54.7355307769717,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1973","1973",,,"0","Units",,,54.2408198637864,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1974","1974",,,"0","Units",,,53.9973520416957,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1975","1975",,,"0","Units",,,56.7043271714812,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1976","1976",,,"0","Units",,,57.1778160034536,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1977","1977",,,"0","Units",,,58.0582648763561,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1978","1978",,,"0","Units",,,56.1725522922214,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1979","1979",,,"0","Units",,,55.8148145212222,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1980","1980",,,"0","Units",,,56.5038008871495,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1981","1981",,,"0","Units",,,57.5067333257769,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1982","1982",,,"0","Units",,,57.692028816197,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1983","1983",,,"0","Units",,,58.9196909968064,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1984","1984",,,"0","Units",,,57.8176364159807,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1985","1985",,,"0","Units",,,57.727845460662,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1986","1986",,,"0","Units",,,56.9248512845661,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1987","1987",,,"0","Units",,,56.8129694621502,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1988","1988",,,"0","Units",,,56.302499707572,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1989","1989",,,"0","Units",,,55.9812362426246,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1990","1990",,,"0","Units",,,55.9173349196399,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1991","1991",,,"0","Units",,,55.4190106414732,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1992","1992",,,"0","Units",,,56.1138908043913,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1993","1993",,,"0","Units",,,56.0366601825432,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1994","1994",,,"0","Units",,,55.7030948563878,"E","Estimated value"
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1995","1995",,,"0","Units",,,54.9384897407405,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1996","1996",,,"0","Units",,,55.5080319542669,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1997","1997",,,"0","Units",,,54.7623256340378,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1998","1998",,,"0","Units",,,54.3040748195245,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1999","1999",,,"0","Units",,,53.6318660461991,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2000","2000",,,"0","Units",,,53.8667085380556,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2001","2001",,,"0","Units",,,54.1111559737332,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2002","2002",,,"0","Units",,,53.5399087975834,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2003","2003",,,"0","Units",,,54.0833777059037,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2004","2004",,,"0","Units",,,53.8619546928045,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2005","2005",,,"0","Units",,,53.8097269928493,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2006","2006",,,"0","Units",,,53.2152497652847,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2007","2007",,,"0","Units",,,52.0157391082132,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2008","2008",,,"0","Units",,,51.82527578201,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2009","2009",,,"0","Units",,,53.4815650746716,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2010","2010",,,"0","Units",,,53.5019120190077,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2011","2011",,,"0","Units",,,53.3797392346776,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2012","2012",,,"0","Units",,,53.4598132187912,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2013","2013",,,"0","Units",,,53.6628608793425,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2014","2014",,,"0","Units",,,53.3964545942265,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2015","2015",,,"0","Units",,,52.6828319800756,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2016","2016",,,"0","Units",,,52.2618554760877,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2017","2017",,,"0","Units",,,52.5091341994776,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2018","2018",,,"0","Units",,,51.9130790912189,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2019","2019",,,"0","Units",,,51.5554192767965,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2020","2020",,,"0","Units",,,50.124828456438,,
"AUT","Austria","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2021","2021",,,"0","Units",,,50.0137582429141,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1970","1970",,,"0","Units",,,64.1083195201708,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1971","1971",,,"0","Units",,,64.3379876292094,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1972","1972",,,"0","Units",,,63.5955664914546,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1973","1973",,,"0","Units",,,63.0207767648011,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1974","1974",,,"0","Units",,,62.7378988270428,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1975","1975",,,"0","Units",,,65.8830517910005,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1976","1976",,,"0","Units",,,66.4331842199588,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1977","1977",,,"0","Units",,,67.3100148693363,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1978","1978",,,"0","Units",,,65.8961410240953,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1979","1979",,,"0","Units",,,65.409860680528,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1980","1980",,,"0","Units",,,66.2619653839439,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1981","1981",,,"0","Units",,,67.7245457242337,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1982","1982",,,"0","Units",,,67.9929350869507,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1983","1983",,,"0","Units",,,69.0427422829118,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1984","1984",,,"0","Units",,,67.9114100341978,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1985","1985",,,"0","Units",,,68.0064799508729,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1986","1986",,,"0","Units",,,67.2966535686129,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1987","1987",,,"0","Units",,,67.3127373412798,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1988","1988",,,"0","Units",,,66.7247058581548,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1989","1989",,,"0","Units",,,66.2766267702989,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1990","1990",,,"0","Units",,,66.1885252913645,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1991","1991",,,"0","Units",,,65.8396014465244,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1992","1992",,,"0","Units",,,66.8955198170103,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1993","1993",,,"0","Units",,,67.3800368331938,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1994","1994",,,"0","Units",,,67.1027329023913,"E","Estimated value"
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1995","1995",,,"0","Units",,,66.3280952953916,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1996","1996",,,"0","Units",,,66.8909561518494,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1997","1997",,,"0","Units",,,66.477294644829,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1998","1998",,,"0","Units",,,66.1508798140187,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","1999","1999",,,"0","Units",,,65.5640665824939,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2000","2000",,,"0","Units",,,65.5240421545264,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2001","2001",,,"0","Units",,,65.7168200551157,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2002","2002",,,"0","Units",,,65.3049094004893,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2003","2003",,,"0","Units",,,65.9931538723431,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2004","2004",,,"0","Units",,,65.5506625052724,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2005","2005",,,"0","Units",,,65.3444535655472,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2006","2006",,,"0","Units",,,64.807372889219,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2007","2007",,,"0","Units",,,63.5298364869641,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2008","2008",,,"0","Units",,,63.6145986387411,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2009","2009",,,"0","Units",,,65.9671011396105,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2010","2010",,,"0","Units",,,65.9311237870089,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2011","2011",,,"0","Units",,,65.5283262114504,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2012","2012",,,"0","Units",,,65.6538974177055,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2013","2013",,,"0","Units",,,65.9854891880527,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2014","2014",,,"0","Units",,,65.7266495744644,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2015","2015",,,"0","Units",,,65.0389289800892,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2016","2016",,,"0","Units",,,64.6346844358466,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2017","2017",,,"0","Units",,,64.8081622502074,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2018","2018",,,"0","Units",,,64.1451290196159,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2019","2019",,,"0","Units",,,63.948743120258,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2020","2020",,,"0","Units",,,63.5940350820952,,
"AUT","Austria","P41S","Actual individual consumption, percentage of GDP","2021","2021",,,"0","Units",,,64.2163705725424,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1970","1970",,,"0","Units",,,14.3153977193461,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1971","1971",,,"0","Units",,,14.3930099862376,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1972","1972",,,"0","Units",,,14.2445722802437,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1973","1973",,,"0","Units",,,14.6867457193302,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1974","1974",,,"0","Units",,,15.3485412046987,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1975","1975",,,"0","Units",,,16.7899786497835,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1976","1976",,,"0","Units",,,17.1817690262064,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1977","1977",,,"0","Units",,,17.0109081467248,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1978","1978",,,"0","Units",,,17.6562141005014,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1979","1979",,,"0","Units",,,17.522094699355,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1980","1980",,,"0","Units",,,17.5341448107321,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1981","1981",,,"0","Units",,,17.9647044847721,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1982","1982",,,"0","Units",,,18.3466777543299,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1983","1983",,,"0","Units",,,18.3463216658118,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1984","1984",,,"0","Units",,,18.3887312580468,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1985","1985",,,"0","Units",,,18.5778439598053,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1986","1986",,,"0","Units",,,18.7854384276427,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1987","1987",,,"0","Units",,,18.7520821935384,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1988","1988",,,"0","Units",,,18.5135055916922,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1989","1989",,,"0","Units",,,18.1859860397493,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1990","1990",,,"0","Units",,,17.9756735674432,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1991","1991",,,"0","Units",,,18.1577958808274,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1992","1992",,,"0","Units",,,18.4899119369089,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1993","1993",,,"0","Units",,,19.3004156557854,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1994","1994",,,"0","Units",,,19.4443663831381,"E","Estimated value"
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1995","1995",,,"0","Units",,,19.5896579303121,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1996","1996",,,"0","Units",,,19.5657433008979,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1997","1997",,,"0","Units",,,19.6007911245516,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1998","1998",,,"0","Units",,,19.5530546720414,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","1999","1999",,,"0","Units",,,19.8436668661919,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2000","2000",,,"0","Units",,,19.2197165554154,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2001","2001",,,"0","Units",,,18.9761681528468,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2002","2002",,,"0","Units",,,18.8386965201083,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2003","2003",,,"0","Units",,,18.979639912386,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2004","2004",,,"0","Units",,,18.8913590714454,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2005","2005",,,"0","Units",,,19.3462734216739,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2006","2006",,,"0","Units",,,19.2582902718553,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2007","2007",,,"0","Units",,,18.7447920696102,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2008","2008",,,"0","Units",,,19.2721309580265,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2009","2009",,,"0","Units",,,20.6842134754264,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2010","2010",,,"0","Units",,,20.4925476679965,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2011","2011",,,"0","Units",,,19.89656808887,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2012","2012",,,"0","Units",,,19.8606923693557,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2013","2013",,,"0","Units",,,19.9159427520344,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2014","2014",,,"0","Units",,,19.8028420386289,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2015","2015",,,"0","Units",,,19.7616905815254,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2016","2016",,,"0","Units",,,19.6511011570073,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2017","2017",,,"0","Units",,,19.4892640109278,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2018","2018",,,"0","Units",,,19.3318630043618,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2019","2019",,,"0","Units",,,19.4676857084452,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2020","2020",,,"0","Units",,,21.199544258819,,
"AUT","Austria","P3S13S","General government consumption expenditure, percentage of GDP","2021","2021",,,"0","Units",,,21.7742477247796,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","1995","1995",,,"0","Units",,,55.8060741611047,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","1996","1996",,,"0","Units",,,55.6243949300562,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","1997","1997",,,"0","Units",,,52.2721092458099,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","1998","1998",,,"0","Units",,,52.2242426288898,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","1999","1999",,,"0","Units",,,52.0615148605415,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2000","2000",,,"0","Units",,,51.0329883250733,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2001","2001",,,"0","Units",,,51.3557097451229,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2002","2002",,,"0","Units",,,51.0543046642687,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2003","2003",,,"0","Units",,,51.2709948820521,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2004","2004",,,"0","Units",,,53.7051142847075,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2005","2005",,,"0","Units",,,51.1555228390606,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2006","2006",,,"0","Units",,,50.3799335721589,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2007","2007",,,"0","Units",,,49.244122704307,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2008","2008",,,"0","Units",,,49.8739846837189,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2009","2009",,,"0","Units",,,54.1447935631505,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2010","2010",,,"0","Units",,,52.8397855413296,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2011","2011",,,"0","Units",,,50.8969148481795,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2012","2012",,,"0","Units",,,51.2130309505285,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2013","2013",,,"0","Units",,,51.6476665446164,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2014","2014",,,"0","Units",,,52.4309231683267,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2015","2015",,,"0","Units",,,51.1314850879935,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2016","2016",,,"0","Units",,,50.0713225195357,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2017","2017",,,"0","Units",,,49.2988840456109,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2018","2018",,,"0","Units",,,48.738686321906,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2019","2019",,,"0","Units",,,48.5855603112247,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2020","2020",,,"0","Units",,,56.9986187935608,,
"AUT","Austria","TES13S","Total expenditure of general government, percentage of GDP","2021","2021",,,"0","Units",,,55.9794499580505,,
"AUT","Austria","EXC","Exchange rates","1970","1970",,,"0","Units",,,1.88949369018117,,
"AUT","Austria","EXC","Exchange rates","1971","1971",,,"0","Units",,,1.81577319507131,,
"AUT","Austria","EXC","Exchange rates","1972","1972",,,"0","Units",,,1.67985678599546,,
"AUT","Austria","EXC","Exchange rates","1973","1973",,,"0","Units",,,1.42293409294007,,
"AUT","Austria","EXC","Exchange rates","1974","1974",,,"0","Units",,,1.35843695261004,,
"AUT","Austria","EXC","Exchange rates","1975","1975",,,"0","Units",,,1.26572458443251,,
"AUT","Austria","EXC","Exchange rates","1976","1976",,,"0","Units",,,1.30372642063278,,
"AUT","Austria","EXC","Exchange rates","1977","1977",,,"0","Units",,,1.20105787417426,,
"AUT","Austria","EXC","Exchange rates","1978","1978",,,"0","Units",,,1.05533067344099,,
"AUT","Austria","EXC","Exchange rates","1979","1979",,,"0","Units",,,0.971454110696474,,
"AUT","Austria","EXC","Exchange rates","1980","1980",,,"0","Units",,,0.94024112839715,,
"AUT","Austria","EXC","Exchange rates","1981","1981",,,"0","Units",,,1.1574481175798,,
"AUT","Austria","EXC","Exchange rates","1982","1982",,,"0","Units",,,1.2397440462175,,
"AUT","Austria","EXC","Exchange rates","1983","1983",,,"0","Units",,,1.30544634437476,,
"AUT","Austria","EXC","Exchange rates","1984","1984",,,"0","Units",,,1.45411679488577,,
"AUT","Austria","EXC","Exchange rates","1985","1985",,,"0","Units",,,1.50356460250382,,
"AUT","Austria","EXC","Exchange rates","1986","1986",,,"0","Units",,,1.10950584895193,,
"AUT","Austria","EXC","Exchange rates","1987","1987",,,"0","Units",,,0.918766305967166,,
"AUT","Austria","EXC","Exchange rates","1988","1988",,,"0","Units",,,0.897339932026678,,
"AUT","Austria","EXC","Exchange rates","1989","1989",,,"0","Units",,,0.961510044596898,,
"AUT","Austria","EXC","Exchange rates","1990","1990",,,"0","Units",,,0.826278012349534,,
"AUT","Austria","EXC","Exchange rates","1991","1991",,,"0","Units",,,0.848521955674418,,
"AUT","Austria","EXC","Exchange rates","1992","1992",,,"0","Units",,,0.798625998948664,,
"AUT","Austria","EXC","Exchange rates","1993","1993",,,"0","Units",,,0.84534366983278,,
"AUT","Austria","EXC","Exchange rates","1994","1994",,,"0","Units",,,0.830056388063247,,
"AUT","Austria","EXC","Exchange rates","1995","1995",,,"0","Units",,,0.7326508748598,,
"AUT","Austria","EXC","Exchange rates","1996","1996",,,"0","Units",,,0.769355137606011,,
"AUT","Austria","EXC","Exchange rates","1997","1997",,,"0","Units",,,0.886917012468238,,
"AUT","Austria","EXC","Exchange rates","1998","1998",,,"0","Units",,,0.899621737898156,,
"AUT","Austria","EXC","Exchange rates","1999","1999",,,"0","Units",,,0.938283072395239,,
"AUT","Austria","EXC","Exchange rates","2000","2000",,,"0","Units",,,1.08270508132601,,
"AUT","Austria","EXC","Exchange rates","2001","2001",,,"0","Units",,,1.11653308564468,,
"AUT","Austria","EXC","Exchange rates","2002","2002",,,"0","Units",,,1.05755899623965,,
"AUT","Austria","EXC","Exchange rates","2003","2003",,,"0","Units",,,0.884047927184961,,
"AUT","Austria","EXC","Exchange rates","2004","2004",,,"0","Units",,,0.803921647747605,,
"AUT","Austria","EXC","Exchange rates","2005","2005",,,"0","Units",,,0.803800192161416,,
"AUT","Austria","EXC","Exchange rates","2006","2006",,,"0","Units",,,0.796432730949096,,
"AUT","Austria","EXC","Exchange rates","2007","2007",,,"0","Units",,,0.729672399984088,,
"AUT","Austria","EXC","Exchange rates","2008","2008",,,"0","Units",,,0.679922680042729,,
"AUT","Austria","EXC","Exchange rates","2009","2009",,,"0","Units",,,0.716957702016136,,
"AUT","Austria","EXC","Exchange rates","2010","2010",,,"0","Units",,,0.754308990105979,,
"AUT","Austria","EXC","Exchange rates","2011","2011",,,"0","Units",,,0.718413898653322,,
"AUT","Austria","EXC","Exchange rates","2012","2012",,,"0","Units",,,0.778338120416812,,
"AUT","Austria","EXC","Exchange rates","2013","2013",,,"0","Units",,,0.752945122702002,,
"AUT","Austria","EXC","Exchange rates","2014","2014",,,"0","Units",,,0.752728196932591,,
